연번,기관,공원종류,공원명,상세주소,공원면적(m),최초시설결정일,x좌표,y좌표
218,동래구,어린이공원,어린이공원,동래구 명장동 152-15 일원,1649.5,부고355호(2022.09.07.),129.1106461,35.20171095
219,동래구,어린이공원,사직한밭공원,동래구 사직1동 16-7번지 일원,680.3,건공91호(1969.08.21),129.0591256,35.1999074
220,동래구,어린이공원,사직놀이공원,동래구 사직1동 54-2번지,660.8,건공91호(1969.08.21),129.063649,35.20081755
221,동래구,어린이공원,단비동산공원,동래구 사직1동 74-17번지,690.7,건공91호(1969.08.21),129.0631125,35.19780525
222,동래구,어린이공원,안락꽃밭공원,동래구 안락2동 171-8번지,1157,건공10호(1973.01.31),129.1125071,35.19099352
223,동래구,어린이공원,안락꿈돌이공원,동래구 안락2동 455-8번지,1615.2,건공18호(1972.02.26),129.1061195,35.19951532
224,동래구,어린이공원,온천공원,동래구 온천2동 387-10번지 일원,598,동래구98호(1998.06.10),129.0722628,35.2143701
225,동래구,어린이공원,미남공원,동래구 온천3동 1236-10번지,661.2,건공91호(1969.08.21),129.0661251,35.20573455
226,동래구,어린이공원,온천3동 공원,동래구 온천3동 1379-1번지,657.9,건공91호(1969.08.21),129.0686009,35.20279813
227,동래구,어린이공원,하늘공원,동래구 온천동 1853-28,3640.9,부고364호(2021.09.01.),129.0704209,35.21196145
228,동래구,어린이공원,꿈나무공원,동래구 온천동 1853-13,3482.5,부고364호(2021.09.01.),129.0692607,35.20989979
229,동래구,어린이공원,숲향기공원,동래구 온천동 1853-9,3386.6,부고364호(2021.09.01.),129.0662554,35.21021557
230,동래구,어린이공원,온정공원,동래구 온천동 235-8번지 일원,2807.6,부고85호(2024.03.27),129.0795031,35.21960048
231,동래구,어린이공원,석사공원,동래구 사직1동 632-64번지 일원,2660,부고268호(2015.07.15),129.0592867,35.20199209
232,동래구,어린이공원,어린이공원,동래구 수안동 7-11번지 일원,1732.7,부고51호(2023.02.15.),129.0812614,35.19916734
233,남구,어린이공원,문현3 어린이공원2,남구 문현동 558-20번지 일원,1557,부고375호(2020.9.30.),129.0711009,35.14554974
234,남구,어린이공원,문현3 어린이공원1,남구 문현동 21-10 일원,2204,부고375호(2020.9.30.),129.0735561,35.14703606
235,남구,어린이공원,대연어린이공원,남구 대연동 1871번지,2469.6,부고166호(2005.06.15),129.0796833,35.13710196
236,남구,어린이공원,어린이공원,남구 대연동 산166-6번지 일원,2027,부고170호(2023.05.17.),129.0838428,35.13263367
237,남구,어린이공원,대연혁신도시공원,남구 대연동 1860,4330.6,국해고716호(2008.12.12),129.0999983,35.14233564
238,남구,어린이공원,솔밭공원,남구 용호동 409-5,1500.2,건고88호(1970.08.07),129.1094836,35.11991774
239,남구,어린이공원,통일동산공원,남구 문현동 189-16,479,건고93호(1971.10.23),129.0730804,35.13975709
240,남구,어린이공원,해솔어린이공원,남구 문현동 96-3번지,1654,건고379호(1974.11.25),129.0793374,35.14194247
241,남구,어린이공원,문현공원,남구 문현동 136-8,364,건고379호(1974.11.25),129.0736138,35.14273928
242,남구,어린이공원,어린이공원,남구 문현동 212-3번지 일원,1505,부고391호(2024.11.6.),129.0730006,35.13725682
243,남구,어린이공원,어린이공원,남구 문현동 238-233번지 일원,4400,부고391호(2024.11.6.),129.0764883,35.138809
244,남구,어린이공원,석포어린이공원,남구 대연동 1892번지,1622.2,부고395호(2006.11.15),129.0912424,35.12582375
245,남구,어린이공원,미르아토 어린이공원,남구 용호동 984,1982.2,부고353호(2004.12.30),129.1120579,35.11283369
246,남구,어린이공원,감만A어린이공원,남구 감만동 176-24번지 일원,4247,부고544호(2021.12.29.),129.0839155,35.11772101
247,남구,어린이공원,감만B어린이공원,남구 감만동 225-7번지 일원,8572,부고544호(2021.12.29.),129.0837589,35.11240789
248,남구,어린이공원,대일공원,남구 대연동 1727-1,422.1,건고1975호(1965.11.10),129.0955121,35.13404254
249,남구,어린이공원,못골공원,남구 대연동 1475-2,499.8,건고128호(1968.10.25),129.0901158,35.13970463
250,남구,어린이공원,초록어린이공원,남구 대연동 1896번지,1866.7,부고395호(2006.11.15),129.0897916,35.12197366
251,남구,어린이공원,솔뫼어린이공원,남구 용호3동 473번지 일원,2232,부고354호(2021.08.25.),129.1151061,35.12172037
252,남구,어린이공원,어린이공원,남구 용호동 552-1 일원,2911,부고407호(2024.11.20.),129.1112659,35.1114281
253,북구,어린이공원,음정공원,북구 구포1동 1200,1365.5,건고179호(1981.05.25),129.0102888,35.20611388
254,북구,어린이공원,시랑공원,북구 구포3동 1214-39(북구 팽나무로8번길 69 구포동),1460.8,건고179호(1981.05.25),129.0058624,35.20185382
255,북구,어린이공원,포천공원,북구 구포3동 1230-4,1500.7,건고251호(1981.07.20),129.0097928,35.19712051
256,북구,어린이공원,구삼공원,북구 구포3동 1260-19,1494.6,건고179호(1981.05.25),129.0067505,35.1958566
257,북구,어린이공원,열린공원,북구 금곡동 1112-1,1500,건고269호(1991.05.24),129.0137286,35.25137026
258,북구,어린이공원,민주공원,북구 금곡동 1115,1740.6,부고125호(1995.05.25),129.0146711,35.2488667
259,북구,어린이공원,율리공원,북구 금곡동 1116-1,1608.5,건고269호(1991.05.24),129.0144997,35.24819982
260,북구,어린이공원,사랑공원,북구 금곡동 1107,3600,건고269호(1991.05.24),129.0143967,35.25412105
261,북구,어린이공원,천사공원,북구 금곡동 1884번지,1500.2,건고210호(1993.06.16),129.0107718,35.24436569
262,북구,어린이공원,대천공원,북구 금곡동 1897번지,1500.2,건고210호(1993.06.16),129.0114808,35.24111675
263,북구,어린이공원,건강공원,북구 금곡동 57-2,1600.1,건고655호(1988.12.27),129.0212862,35.26381984
264,북구,어린이공원,행복공원,북구 금곡동 810-2,3325.2,부고372호(1992.10.23),129.0161618,35.25839345
265,북구,어린이공원,공창공원,북구 금곡동 92-1,1507.6,건고655호(1988.12.27),129.0167933,35.26369532
266,북구,어린이공원,솔공원,북구 금곡동 97-2,1600,건고655호(1988.12.27),129.0196947,35.26318505
267,북구,어린이공원,우리공원,북구 금곡동 98-2,1600.4,건고655호(1988.12.27),129.0152701,35.26024074
268,북구,어린이공원,거북공원,북구 구포2동 1075-17(북구 낙동북로 648번길11 구포동),520,부고601호(1992.10.31),128.9953636,35.20217129
269,북구,어린이공원,덕내공원,북구 덕천1동 342-6,1942.5,건고22호(1970.03.02),129.0137856,35.21379845
270,북구,어린이공원,철쭉공원,북구 덕천3동 787번지,890.4,부고2148호(1979.12.24),129.0211946,35.21027375
271,북구,어린이공원,꿈나래공원,북구 덕천2동 805번지,2068.2,부고403호(1988.12.23),129.0132397,35.20609943
272,북구,어린이공원,쉼터공원,북구 덕천3동 809-2번지,1593,부고403호(1988.12.23),129.0175398,35.20969968
273,북구,어린이공원,남산정공원,북구 덕천1동 814-7번지,2433.5,부고405호(1990.11.23),129.0227842,35.21574801
274,북구,어린이공원,동심공원,북구 만덕2동 872-3번지(북구 덕천로 322 만덕동),1600.2,건고103호(1982.03.23),129.0387723,35.20905806
275,북구,어린이공원,상록공원,북구 만덕2동 892번지(북구 덕천로 366 만덕동),1444.7,건고103호(1982.03.23),129.0437846,35.20910783
276,북구,어린이공원,한빛공원,북구 만덕1동 831번지(북구 만덕1로 41-13 만덕동),747,부고1240호(1976.03.29),129.0331183,35.21373964
277,북구,어린이공원,풀소리공원,북구 만덕1동 960-4번지,1500,북구17호(2007.05.16),129.03582,35.21650754
278,북구,어린이공원,물소리공원,북구 만덕동 959-13,3049.2,북구17호(2007.05.16),129.0377477,35.21408066
279,북구,어린이공원,새소리공원,북구 만덕1동 960-6,2076.2,북구17호(2007.05.16),129.0329428,35.2148019
280,북구,어린이공원,기비골공원,북구 덕천1동 814-2번지(북구 만덕대로 155번길 86-9),3085.5,부고405호(1990.11.23),129.0201336,35.21860193
281,북구,어린이공원,물샘공원,북구 만덕1동 812,460,부고7호(1983.01.10),129.039481,35.21832233
282,북구,어린이공원,하얀마음공원,북구 만덕동 955-4번지,1951,북구54호(2004.12.16),129.0336206,35.2052969
283,북구,어린이공원,파란마음공원,북구 만덕동 956-1번지,1596.1,북구54호(2004.12.16),129.0356628,35.20837067
284,북구,어린이공원,백운공원,북구 만덕2동 863-2번지,1595,건고103호(1982.03.23),129.0411017,35.20686452
285,북구,어린이공원,개나리공원,북구 만덕3동 912-1,1905.8,건고408호(1986.09.22),129.0273224,35.21095124
286,북구,어린이공원,한마음공원,북구 만덕3동 922-2,2886.2,건고408호(1986.09.22),129.0315405,35.21178534
287,북구,어린이공원,동심초공원,북구 만덕3동 925-2,1500,건고27호(1990.01.31),129.0289663,35.2096774
288,북구,어린이공원,신덕공원,북구 만덕2동 943-3번지,2809,부고62호(1996.03.20),129.0309624,35.20391918
289,북구,어린이공원,하늘공원,북구 만덕1동 944-7,2274.3,부고62호(1996.03.20),129.035882,35.20306959
290,북구,어린이공원,미래공원,북구 금곡동 811-2번지,2125,부고372호(1992.10.23),129.0141749,35.25762207
291,북구,어린이공원,금빛공원,북구 금곡동 53-2번지,1554.1,건고655호(1988.12.27),129.019811,35.26790434
292,북구,어린이공원,우신자연공원,북구 화명2동 1426-2번지(북구 산성로 12번길 35),2407.1,건고519호(1984.12.18),129.0156137,35.23755463
293,북구,어린이공원,함박공원,북구 만덕2동 853-1(북구 은행나무로 36번길 17),1528.8,건고103호(1982.03.23),129.038675,35.20603529
294,북구,어린이공원,숙등공원,북구 덕천1동 410-4번지(북구 의성로 115번길 71),1709.9,건고22호(1970.03.02),129.0146262,35.21155502
295,북구,어린이공원,덕천공원,북구 덕천3동 811-1번지,1580.9,북구53호(2009.12.09),129.0171319,35.21047662
296,북구,어린이공원,꿈마루공원,북구 덕천2동 813번지,1741.4,부고403호(1988.12.23),129.0114167,35.20525272
297,북구,어린이공원,견우공원,북구 화명1동 731번지,3669.9,부고277호(1995.10.31),129.0179815,35.2368121
298,북구,어린이공원,직녀공원,북구 화명1동 750-1번지,2820.9,부고277호(1995.10.31),129.0198533,35.23441586
299,북구,어린이공원,강변둥지공원,북구 화명2동 188-2번지,2195.7,부고2호(1992.02.25),129.014181,35.24215408
300,북구,어린이공원,그린달님 공원,북구 화명2동 306번지,2550.4,부고2호(1992.02.25),129.023815,35.24510232
301,북구,어린이공원,대천천수변공원,북구 화명2동 311번지,1544.4,부고2호(1992.02.25),129.0224349,35.24327506
302,북구,어린이공원,그린꽃님 공원,북구 화명2동 513번지,2700.1,부고2호(1992.02.25),129.0225734,35.23998033
303,북구,어린이공원,백포공원,북구 화명3동 2263번지,1500.2,건고210호(1993.06.16),129.0109032,35.2377671
304,북구,어린이공원,용당공원,북구 화명3동 2301-1번지,1500.2,건고210호(1993.06.16),129.0099321,35.23129719
305,북구,어린이공원,희망공원,북구 화명3동 2311번지,1500.2,건고210호(1993.06.16),129.0095189,35.22628243
306,북구,어린이공원,새싹공원,북구 화명3동 2320번지,1500.3,건고210호(1993.06.16),129.0064553,35.22336807
307,북구,어린이공원,솔내음공원,북구 화명1동 2329,1578.3,부고292호(2005.10.19),129.0094461,35.21855959
308,해운대구,어린이공원,어울림공원,해운대구 석대동 321-3번지 일원,2338,부고423호(2007.11.14),129.1309787,35.22088454
309,해운대구,어린이공원,늘봄공원,해운대구 석대동 440-3번지 일원,2495,부고423호(2007.11.14),129.1262609,35.22130671
310,해운대구,어린이공원,수피아공원,해운대구 반송동 525 일원,1500,해고75호(2007.08.22),129.1412173,35.23713977
311,해운대구,어린이공원,운봉공원,해운대구 반송동 873번지,1520,부고451호(1991.01.09),129.1618717,35.23035212
312,해운대구,어린이공원,꽃망울공원,해운대구 반송동 891번지,1680.2,부고451호(1991.01.09),129.1590081,35.22818617
313,해운대구,어린이공원,꽃다래공원,해운대구 반송동 산51-120 일원,24621,해고532호(2002.07.29),129.1558469,35.21889071
314,해운대구,어린이공원,으뜸공원,해운대구 반여3동 1594-68번지,940,부고2088호(1979.10.22),129.1344205,35.1991876
315,해운대구,어린이공원,바람공원,해운대구 반여동 1620,4575.9,부고52호(1999.03.06),129.121901,35.20451131
316,해운대구,어린이공원,노을공원,해운대구 반여동 1635번지,1901.1,부고52호(1999.03.06),129.1235167,35.20209987
317,해운대구,어린이공원,한마음공원,해운대구 반여동 1640번지,1693.2,부고52호(1999.03.06),129.1205771,35.20055899
318,해운대구,어린이공원,새싹공원,해운대구 반여동 1659,1500.1,부고225호(2000.09.07),129.1243506,35.19661231
319,해운대구,어린이공원,별바라기공원,해운대구 반여동 1663번지,5527.5,부고16호(2005.01.19),129.1185324,35.19821415
320,해운대구,어린이공원,꿈누리공원,해운대구 반여동 295 일원,1365,부고458호(2006.12.27),129.1284328,35.21344683
321,해운대구,어린이공원,어린이공원(1247),해운대구 반여동 757 일원,4841,부고450호(2022.11.30.),129.1241928,35.21127459
322,해운대구,어린이공원,솔바람공원,해운대구 송정동 305-5번지 일원,1375.5,건고124호(1970.11.23),129.1983218,35.18033661
323,해운대구,어린이공원,도담공원,해운대구 우동 1541번지,1353.1,건고173호(1972.05.08),129.1436828,35.16840486
324,해운대구,어린이공원,아이파크공원,해운대구 우동 1408-2,4893,부고50호(2011.02.16),129.1434184,35.15776591
325,해운대구,어린이공원,어린이공원,해운대구 우동 398-23번지 일원,1945,부고220호(2018.06.20.),129.1584145,35.16737347
326,해운대구,어린이공원,어린이공원,해운대구 우동 263-2번지 일원,6482,부고229호(2019.08.14.),129.1617847,35.1699584
327,해운대구,어린이공원,운촌어린이공원,해운대구 우동 759-15,3635,해고348호(1998.12.22),129.1521863,35.15855873
328,해운대구,어린이공원,희망공원,해운대구 반여동 1291-2,4241,부고2088호(1979.10.22),129.13291,35.19727374
329,해운대구,어린이공원,꿈에공원,해운대구 반여동 1601-1 2번지,659,부고286호(1987.09.30),129.1324256,35.2011529
330,해운대구,어린이공원,한빛공원,해운대구 재송동 1057-19,1324.2,해고8호(2007.01.17.),129.1246184,35.18842248
331,해운대구,어린이공원,별천지공원,해운대구 재송동 1160-1,1653.2,부고247호(1982.10.22),129.132751,35.19157972
332,해운대구,어린이공원,햇살공원,해운대구 좌동 1293,5707.9,부고251호(1992.08.06),129.1748452,35.17527124
333,해운대구,어린이공원,견우공원,해운대구 좌동 1311번지,1798.8,부고251호(1992.08.06),129.1800146,35.17167825
334,해운대구,어린이공원,직녀공원,해운대구 좌동 1322,1793.1,부고251호(1992.08.06),129.1805066,35.17118471
335,해운대구,어린이공원,거미줄공원,해운대구 좌동 1334,1804,부고251호(1992.08.06),129.1790965,35.16565462
336,해운대구,어린이공원,웃음누리공원,해운대구 좌동 1347-4번지,3898.7,부고251호(1992.08.06),129.1674845,35.1685512
337,해운대구,어린이공원,푸른공원,해운대구 좌3동 1349번지,1806.8,부고251호(1992.08.06),129.1685683,35.17189607
338,해운대구,어린이공원,해바람공원,해운대구 좌동 1364,1805.6,부고251호(1992.08.06),129.1642388,35.17119549
339,해운대구,어린이공원,소담공원,해운대구 좌동 1376번지,1972.3,부고251호(1992.08.06),129.1665163,35.17851157
340,해운대구,어린이공원,산들공원,해운대구 좌동 1397,2720,부고251호(1992.08.06),129.1726753,35.17953957
341,해운대구,어린이공원,미리내공원,해운대구 좌동 1416,2502.8,부고251호(1992.08.06),129.1791214,35.17804266
342,해운대구,어린이공원,누림공원,해운대구 좌동 1437-3,3760.3,부고251호(1992.08.06),129.1842171,35.17302652
343,해운대구,어린이공원,자유공원,해운대구 좌동 1447-1,1803.2,부고251호(1992.08.06),129.1848484,35.16773556
344,해운대구,어린이공원,와우공원,해운대구 좌동 1452,1878.6,부고251호(1992.08.06),129.1811632,35.16493863
345,해운대구,어린이공원,꿈나무공원,해운대구 좌2동 1336,1878.5,부고251호(1992.08.06),129.1774516,35.16636513
346,해운대구,어린이공원,미소공원,해운대구 중동 1815 1816번지,5058.9,부고206호(2006.06.07),129.1775728,35.16138835
347,해운대구,어린이공원,다소미공원,해운대구 중동 1508-10번지,2311.7,건고124호(1970.11.23),129.1763095,35.15752906
348,해운대구,어린이공원,바다내음공원,해운대구 중동 1516-1번지,421.8,건고124호(1970.11.23),129.1720405,35.16124405
349,해운대구,어린이공원,푸른숲공원,해운대구 재송동 1040-4 6번지,1730.3,부고34호(1994.02.14),129.1263359,35.19162501
350,사하구,어린이공원,꽃님공원,사하구 감천1동 502-37,786,부고2071호(1979.09.26),129.0024034,35.08954196
351,사하구,어린이공원,씨앗공원,사하구 구평동 501,1802.2,부고289호(1996.12.10),128.9851917,35.08331281
352,사하구,어린이공원,열매공원,사하구 구평동 511,1657.3,부고289호(1996.12.10),128.9897593,35.07985052
353,사하구,어린이공원,풀꽃공원,사하구 구평동 514,1502.6,부고289호(1996.12.10),128.9876718,35.08016347
354,사하구,어린이공원,조성공원,사하구 다대1동 1548-16,1691.5,부고312호(1995.12.08),128.9645285,35.04983601
355,사하구,어린이공원,응봉공원,사하구 다대1동 1549-1,1500.3,부고312호(1995.12.08),128.9611951,35.05153703
356,사하구,어린이공원,중현공원,사하구 다대1동 1550-5번지,1500.4,부고312호(1995.12.08),128.9670783,35.05139092
357,사하구,어린이공원,꿈동산공원,사하구 다대1동 940,1421.5,부고23호(1983.01.26),128.9690311,35.05790331
358,사하구,어린이공원,열림공원,사하구 다대1동 953-1번지,1511.7,부고23호(1983.01.26),128.9674811,35.05530578
359,사하구,어린이공원,대성공원,사하구 다대1동 1552-3번지,1516.2,부고312호(1995.12.08),128.9673305,35.04870585
360,사하구,어린이공원,은빛공원,사하구 다대2동 113-4,1762.5,부고381호(1988.12.07),128.9780869,35.06727045
361,사하구,어린이공원,해송공원,사하구 다대2동 113-7,2099.7,부고381호(1988.12.07),128.9788958,35.06599375
362,사하구,어린이공원,등나무공원,사하구 다대2동 80-1,8670.4,부고23호(1983.01.26),128.9802476,35.06792209
363,사하구,어린이공원,공간공원,사하구 다대2동 85-14,266.7,부고292호(1994.11.18),128.9805548,35.06623455
364,사하구,어린이공원,더불어공원,사하구 다대2동 86-1,1784,부고23호(1983.01.26),128.9825402,35.06673312
365,사하구,어린이공원,다송공원,사하구 다대2동 94-1,3142.9,부고404호(1990.11.16),128.9806004,35.06857372
366,사하구,어린이공원,두송공원,사하구 다대2동 94-3,7713.7,부고404호(1990.11.16),128.9854773,35.06611566
367,사하구,어린이공원,새싹공원,사하구 다대2동 94-7,2928.1,부고404호(1990.11.16),128.9875315,35.06319846
368,사하구,어린이공원,솔밭공원,사하구 다대2동 113-16 923-1 923-3,1828.3,부고381호(1988.12.07),128.9745092,35.06165188
369,사하구,어린이공원,하늘공원,사하구 다대동 1673,2530,부고92호(2005.11.23),128.9835404,35.06366326
370,사하구,어린이공원,샛별공원,사하구 당리동 348-6번지,1412.9,건고67호(1973.06.04),128.9815446,35.10242348
371,사하구,어린이공원,희망공원,사하구 당리동 309-5,989.3,사하122호(2003.12.11),128.9727218,35.1070394
372,사하구,어린이공원,해찬나래공원,사하구 감천동 214 일원,4135,부고153호(2006.04.26),129.0068159,35.08282255
373,사하구,어린이공원,초롱공원,사하구 다대동 1668,1504.3,부고23호(1983.01.26),128.9715522,35.06110025
374,사하구,어린이공원,장림공원,사하구 장림1동 1125번지,910,사하35호(1998.05.02),128.9654172,35.08184431
375,사하구,어린이공원,보림공원,사하구 장림1동 1139,1532,사하212호(1997.08.26),128.9673221,35.08315481
376,사하구,어린이공원,햇님공원,사하구 하단1동 601 외 1,2158,건고67호(1973.06.04),128.9605893,35.1034559
377,사하구,어린이공원,해바라기공원,사하구 하단동 1184-4,1701,부고60호(1988.03.05),128.9579863,35.09928453
378,사하구,어린이공원,공원,사하구 하단동 608-10 일원,4621,부고289호(2025.07.23.),128.9640512,35.10396426
379,사하구,어린이공원,하단3공원,사하구 하단동 503-10번지 일원,1751.3,부고289호(2025.07.23.),128.9604267,35.1091476
380,사하구,어린이공원,어린이공원,사하구 괴정동 566-31번지 일원,3040.5,부고299호(2017.9.13),128.9826264,35.09730614
381,사하구,어린이공원,어린이공원,사하구 괴정동 534-23번지 일원,3102.8,부고457호(2021.11.17.),128.9890866,35.09659653
382,사하구,어린이공원,하늘땅별땅공원,사하구 신평동 675번지,2739.8,사하45호(2018.05.02),128.9687179,35.09254007
383,금정구,어린이공원,두실새싹공원,금정구 구서2동 1023-42번지,3958.3,건고386호(1980.11.18),129.0857001,35.25799461
384,금정구,어린이공원,우성공원,금정구 구서동 1030-1번지 일원,1100,건고386호(1980.11.18),129.0862401,35.25557266
385,금정구,어린이공원,구서공원,금정구 구서2동 1050번지,1736.6,금고18호(2002.06.21),129.0874506,35.25129319
386,금정구,어린이공원,샘골공원,금정구 구서2동 637-1,1024.5,건공65호(1971.07.16),129.0874607,35.26061919
387,금정구,어린이공원,금정공원,금정구 구서1동 458-2(금정구 금강로415번길 8),796,건공135호(1968.11.06),129.0878835,35.24504778
388,금정구,어린이공원,화랑공원,금정구 금사동 115-2,1833.4,건공35호(1972.05.01),129.1166625,35.21497073
389,금정구,어린이공원,금천공원,금정구 금사동 25-5번지,1983.3,부고191호(1984.08.23),129.1147873,35.2237007
390,금정구,어린이공원,보람공원,금정구 금사동 86,2738.2,건공35호(1972.05.01),129.1120466,35.21693064
391,금정구,어린이공원,공원,금정구 금사동 134-5번지 일원,7421,부고301호(2025.07.30.),129.1106138,35.21941784
392,금정구,어린이공원,조리공원,금정구 두구동 1217-2번지 일원(금정구 두구로 51번길 162),1504,금고35호(1996.08.01),129.1115657,35.30356611
393,금정구,어린이공원,푸조나무숲공원,금정구 두구동 1210-1 일원,2663,금고35호(1996.08.01),129.1125748,35.30327857
394,금정구,어린이공원,조리3공원,금정구 두구동 1014 일원,1500,부고381호(2007.10.03),129.1104923,35.30188255
395,금정구,어린이공원,조리4공원,금정구 두구동 1082 일원,1500,부고381호(2007.10.03),129.1130241,35.30063288
396,금정구,어린이공원,윤빛공원,금정구 부곡4동 961번지 일원(서부로 109),5694,부고353호(1987.11.26),129.0962334,35.21959271
397,금정구,어린이공원,기찰공원,금정구 부곡3동 26-11번지,893.3,건공135호(1968.11.06),129.0943919,35.24168667
398,금정구,어린이공원,요산꽃님공원,금정구 남산동 967-1번지,1657.9,건고386호(1980.11.18),129.0869561,35.27182967
399,금정구,어린이공원,반남도란공원,금정구 남산동 975-4번지,1706.1,건고386호(1980.11.18),129.0878159,35.26941418
400,금정구,어린이공원,푸른솔밭공원,금정구 남산동 979-5,3523.5,건고386호(1980.11.18),129.086369,35.26885386
401,금정구,어린이공원,형제공원,금정구 남산동 987-5,2203.3,건고386호(1980.11.18),129.0877613,35.26660662
402,금정구,어린이공원,남산공원,금정구 남산동 988-4,2255,건고386호(1980.11.18),129.0869587,35.2666118
403,금정구,어린이공원,달님공원,금정구 남산동 989-12,4086.8,건고386호(1980.11.18),129.0857214,35.26661911
404,금정구,어린이공원,작장공원,금정구 노포동 713-1번지 일원,1500,부고381호(2007.10.03),129.0925774,35.28280804
405,금정구,어린이공원,대룡공원,금정구 노포동 921번지 일원,1500,부고381호(2007.10.03),129.0880832,35.28967697
406,금정구,어린이공원,중리1공원,금정구 두구동 1067-2번지 일원,1500,부고381호(2007.10.03),129.1111327,35.29969477
407,금정구,어린이공원,중리2공원,금정구 두구동 210-3번지 일원,1500,부고381호(2007.10.03),129.1110913,35.29790062
408,금정구,어린이공원,중리3공원,금정구 두구동 746번지 일원,1500,부고381호(2007.10.03),129.109663,35.29445163
409,금정구,어린이공원,수내공원,금정구 두구동 311-1번지 일원,2077,부고381호(2007.10.03),129.1126625,35.29310124
410,금정구,어린이공원,임석1공원,금정구 두구동 506-2번지 일원,1668,부고381호(2007.10.03),129.1122838,35.28939557
411,금정구,어린이공원,임석2공원,금정구 두구동 601-9번지 일원,2727,부고381호(2007.10.03),129.1084226,35.28802045
412,금정구,어린이공원,구월공원,금정구 부곡1동 956번지,1910,부고353호(1987.11.26),129.0981643,35.22345012
413,금정구,어린이공원,공수물공원,금정구 부곡2동 255-8번지,558,건고135호(1968.11.06),129.0921002,35.23163943
414,금정구,어린이공원,가마실공원,금정구 부곡2동 296-2번지,1530.9,금고124호(2014.12.17),129.091707,35.22804421
415,금정구,어린이공원,어린이공원,금정구 부곡동 333-14번지 일원,1824.5,부고78호(2022.03.02.),129.0904366,35.22280525
416,금정구,어린이공원,어린이공원,금정구 부곡동 667번지 일원,2134,부고223호(2022.06.22.),129.0969528,35.22665151
417,금정구,어린이공원,어린이공원,금정구 부곡동 673-2번지 일원,2231,부고223호(2022.06.22.),129.0977675,35.22405187
418,금정구,어린이공원,서명상상어린이공원,금정구 서동 131-12번지,1155.4,부고87호(2015.03.11),129.1064817,35.21634284
419,금정구,어린이공원,평화공원,금정구 서3동 141-22번지,993,부고87호(2015.03.11.),129.106822,35.2188512
420,금정구,어린이공원,어린이공원,금정구 서동 297-42번지 일원,5838,부고78호(2022.03.02.),129.1007627,35.21299711
421,금정구,어린이공원,서동2공원,금정구 서동 302-1714대,3199,부고87호(2015.03.11),129.0956874,35.21690594
422,금정구,어린이공원,어린이공원,금정구 서동 297-160번지 일원,2785,부고17호(2024.01.17.),129.104407,35.21246315
423,금정구,어린이공원,까치공원,금정구 장전1동 220-2번지,513.1,건고135호(1968.11.06),129.0863144,35.2381574
424,금정구,어린이공원,비석바위공원,금정구 장전2동 724,3405.3,부고160호(2003.06.19),129.0812257,35.22876338
425,금정구,어린이공원,놀이마당공원,금정구 청룡동 49번지,1462.1,건공65호(1971.07.16),129.0871872,35.27586395
426,금정구,어린이공원,상록수공원,금정구 회동동 145-9,4343.1,건공35호(1972.05.01),129.1220388,35.22902098
427,강서구,어린이공원,상덕1공원(상덕˙덕계˙북정지구),강서구 강동동 2217 일원,2000,부고454호(2006.12.27),128.9145902,35.19476749
428,강서구,어린이공원,상곡1공원(상곡지구),강서구 강동동 3472 일원,1500,부고454호(2006.12.27),128.9140912,35.17229011
429,강서구,어린이공원,상곡2공원(상곡지구),강서구 강동동 3251-5 일원,1700,부고454호(2006.12.27),128.9156012,35.17601789
430,강서구,어린이공원,어린이공원1(에코델타시티),강서구 강동동 4113번지 일원,1702,국토부533호(2014.09.05),128.9059823,35.15760461
431,강서구,어린이공원,어린이공원2(에코델타시티),강서구 강동동 4499번지 일원,1515,국토부533호(2014.09.05),128.9054945,35.15414996
432,강서구,어린이공원,어린이공원3(에코델타시티),강서구 강동동 4528번지 일원,1854,국토부533호(2014.09.05),128.905131,35.15173075
433,강서구,어린이공원,어린이공원4(에코델타시티),강서구 강동동 4233-4번지 일원,1929,환경부146호(2019.08.01.),128.9203545,35.15508284
434,강서구,어린이공원,어린이공원5(에코델타시티),강서구 강동동 5027-2번지 일원,1948,국토부533호(2014.09.05),128.92152,35.14122499
435,강서구,어린이공원,어린이공원6(에코델타시티),강서구 강동동 5051-3번지 일원,3044,국토부533호(2014.09.05),128.9061039,35.13976486
436,강서구,어린이공원,어린이공원7(에코델타시티),강서구 강동동 5080-2번지 일원,1622,국토부533호(2014.09.05),128.9062647,35.13783901
437,강서구,어린이공원,어린이공원9(에코델타시티),강서구 명지동 3006-6번지 일원,2362,국토부533호(2014.09.05),128.9186234,35.13092443
438,강서구,어린이공원,어린이공원10(에코델타시티),강서구 명지동 3032번지 일원,3735,국토부533호(2014.09.05),128.9121773,35.12751871
439,강서구,어린이공원,어린이공원8(에코델타시티),강서구 대저2동 5437-9번지 일원,2821,국토부438호(2017.06.30.),128.9234866,35.13838684
440,강서구,어린이공원,어린이공원11(에코델타시티),강서구 대저2동 5434-1번지 일원,3643,국토부438호(2017.06.30.),128.9248497,35.13771398
441,강서구,어린이공원,어린이공원12(에코델타시티),강서구 강동동 4326-19번지 일원,1806,환경부146호(2019.08.01.),128.9216622,35.15253302
442,강서구,어린이공원,어린이공원13(에코델타시티),강서구 대저2동 4737-10번지 일원,2232,환경부146호(2019.08.01.),128.9287352,35.1479308
